mu,std_y,rms_y,rms_dy,rms_ddy,energy_y,signal_power,peak_to_peak,crest_factor,zero_crossings,entropy_y,skewness_y,kurtosis_y,mean_abs_y,shape_factor,regime
3.0,1.0,0.99498743710662,0.38849268707714,0.303571889748864,98.9999999999999,0.989999999999999,2.58410216559836,1.30617261225498,10,6.29419194337299,0.0217489569500211,1.35908047753057,0.908668904005342,1.094994483382,Strong_Nonlinear
3.0,1.0,0.99498743710662,0.388492687162467,0.303571889807062,98.9999999999999,0.989999999999999,2.58410216557641,1.30617261216164,10,6.294191943367,0.0217489569404066,1.35908047753071,0.908668903977861,1.09499448341512,Strong_Nonlinear
1e-10,0.999999999999998,0.994987437106618,0.0465186790585594,0.0186115493593025,98.9999999999995,0.989999999999995,2.81581926412151,1.41515773193197,30,6.19126689368233,-0.0001776592845677,1.50784740561176,0.889395221354659,1.11872361489769,Harmonic
1e-09,0.999999999999998,0.994987437106618,0.0492265430902085,0.0195492041149746,98.9999999999996,0.989999999999996,2.82605577188772,1.43223328177482,30,6.18805423183657,-0.0153703966886628,1.51660358666829,0.893165894748832,1.11400070575514,Harmonic
1e-09,0.999999999999998,0.994987437106618,0.0612389958409139,0.024547407232763,98.9999999999997,0.989999999999997,2.81102441827474,1.42323735110945,28,6.19279973716996,0.0157079093302486,1.50667962982202,0.89285513470361,1.11438843596606,Harmonic
2.0,1.0,0.99498743710662,0.368928174864495,0.214926351188452,98.9999999999999,0.989999999999999,2.69081731536532,1.35842169718545,13,6.25321122265088,0.0252572991178209,1.41785830005879,0.904252307202694,1.10034271317992,Strong_Nonlinear
0.1,1.0,0.99498743710662,0.348908142701147,0.144354273387088,99.0,0.99,2.76867569352021,1.40171328409368,27,6.21448959375788,0.0172649767710761,1.48447564865616,0.900663350875532,1.10472735027954,Weak_Nonlinear
1e-09,0.999999999999998,0.994987437106618,0.0497968926561815,0.0198591430270846,98.9999999999996,0.989999999999996,2.81604259093605,1.42738262444641,29,6.18614867212736,0.0223668095896939,1.51631501927041,0.892560504012097,1.11475629118038,Harmonic
10.0,1.0,0.99498743710662,0.658577848785827,1.34456736299637,98.9999999999999,0.989999999999999,2.45033952355808,1.30232107954599,4,6.40093561615828,-0.119029943802477,1.25566006213136,0.939577322381411,1.05897344838503,Relaxation
0.05,1.0,0.99498743710662,0.352619657807357,0.142445385516792,99.0,0.99,2.80220421336861,1.43678943202631,27,6.19428577402474,0.0419111486739098,1.5055844726375,0.893285228606204,1.11385188654592,Weak_Nonlinear
4.0,1.0,0.99498743710662,0.463392821860028,0.41406612096391,98.9999999999999,0.989999999999999,2.64206396302288,1.33453142103693,9,6.23592351019182,0.0162623838743158,1.42618041242192,0.896031548847174,1.11043795097032,Strong_Nonlinear
2.0,1.0,0.99498743710662,0.360801272894279,0.227544046417312,98.9999999999999,0.989999999999999,2.63610532142714,1.35304374806859,12,6.27898726010577,-0.035273045769246,1.38545022141783,0.911136603341283,1.0920288280131,Strong_Nonlinear
0.0,0.999999999999999,0.994987437106619,0.0682310605793501,0.0271950550088054,98.9999999999997,0.989999999999997,2.82113852434984,1.42444091890185,28,6.18747364559475,-0.0075655657590855,1.51666642020991,0.892438909848896,1.11490817592779,Harmonic
3.0,1.0,0.99498743710662,0.388492687211859,0.303571889844023,98.9999999999999,0.989999999999999,2.58410216577118,1.30617261249824,10,6.29419194320025,0.0217489573036455,1.35908047773095,0.908668903956408,1.09499448344097,Strong_Nonlinear
0.01,1.0,0.99498743710662,0.352156236807594,0.140971757752272,98.9999999999999,0.989999999999999,2.81424481139164,1.44666682845265,26,6.18443205378949,0.0528998092728906,1.51528008943907,0.889957010535848,1.118017415816,Weak_Nonlinear
1e-09,0.999999999999998,0.994987437106618,0.0669410642381448,0.0268462739408898,98.9999999999996,0.989999999999996,2.80976659148288,1.4131514240201,27,6.1929546624409,-0.001276163906596,1.50608481004838,0.892460691835485,1.11488096474061,Harmonic
3.0,1.0,0.99498743710662,0.388492687100569,0.303571889737318,98.9999999999999,0.989999999999999,2.58410216596158,1.30617261240985,10,6.29419194318708,0.021748957045393,1.3590804777169,0.908668903973632,1.09499448342021,Strong_Nonlinear
0.0,0.999999999999998,0.994987437106618,0.0691782590698402,0.0276234760136855,98.9999999999997,0.989999999999997,2.81231020788541,1.42175095617398,28,6.1837192064614,0.015675955203428,1.51812640598655,0.892125924667631,1.11529931996686,Harmonic
0.1,1.0,0.99498743710662,0.34973025727037,0.144267215988787,98.9999999999999,0.989999999999999,2.77225921929111,1.41587159156437,27,6.21523560408923,0.0480631165275329,1.48599508736673,0.901500103012813,1.10370196717823,Weak_Nonlinear
0.1,1.0,0.99498743710662,0.348872585769511,0.144507008896641,98.9999999999999,0.989999999999999,2.76807210699943,1.40096044183907,27,6.21358757630582,-0.0196826275210135,1.48513121178382,0.900406278523552,1.1050427577406,Weak_Nonlinear
4.0,1.0,0.99498743710662,0.447593437963782,0.410616020134866,98.9999999999999,0.989999999999999,2.5707949573126,1.34256149493421,8,6.27907525829368,0.0707038407678682,1.37682188959589,0.907948516184984,1.09586327789527,Strong_Nonlinear
3.0,1.0,0.99498743710662,0.388492687052912,0.303571889747285,98.9999999999999,0.989999999999999,2.58410216547271,1.30617261203007,10,6.29419194356633,0.021748956580228,1.3590804773249,0.908668904076704,1.09499448329601,Strong_Nonlinear
1e-09,0.999999999999998,0.994987437106618,0.0697520940274952,0.0277650522664795,98.9999999999997,0.989999999999997,2.82008460164123,1.43017891895428,28,6.18348160377473,-0.0176426534524927,1.5193871427172,0.891405449343019,1.11620075672629,Harmonic
3.0,1.0,0.99498743710662,0.388492687027894,0.303571889669075,98.9999999999999,0.989999999999999,2.58410216568745,1.30617261258549,10,6.29419194304322,0.0217489574648853,1.35908047779766,0.908668903848864,1.09499448357057,Strong_Nonlinear
3.0,1.0,0.99498743710662,0.38849268738795,0.303571890023826,99.0,0.99,2.58410216613241,1.30617261190286,10,6.29419194347969,0.0217489557793898,1.3590804775175,0.908668904173916,1.09499448317886,Strong_Nonlinear
0.1,1.0,0.99498743710662,0.349589858105359,0.144287862909372,98.9999999999999,0.989999999999999,2.77321317472809,1.40135288438519,27,6.21412641287787,-0.0013566710096342,1.48402060910951,0.899996240203294,1.10554621526182,Weak_Nonlinear
1e-09,0.999999999999998,0.994987437106618,0.0526389651866978,0.0211202510933784,98.9999999999996,0.989999999999996,2.80957646226787,1.42715246184109,29,6.19558938391232,-0.0212216711237691,1.5033280768504,0.89397000153341,1.11299868608559,Harmonic
0.1,1.0,0.99498743710662,0.349866624580317,0.143897062927232,98.9999999999999,0.989999999999999,2.77619990855304,1.41957354906758,27,6.21320699378132,-0.049312630034375,1.48706770715686,0.900197913586054,1.10529853723273,Weak_Nonlinear
0.0,0.999999999999998,0.994987437106618,0.0466526520743166,0.0186638617749919,98.9999999999995,0.989999999999995,2.81588350475802,1.41513420476365,30,6.19047980160497,0.0001202357818794,1.50820045941417,0.887814770479496,1.12071512007988,Harmonic
4.0,1.0,0.99498743710662,0.458527062155909,0.427278087904089,98.9999999999999,0.989999999999999,2.58460954157046,1.34454943078169,8,6.2768247682471,-0.0729971601940693,1.3812287172007,0.907419169710283,1.09650255396775,Strong_Nonlinear
10.0,1.0,0.99498743710662,0.634526167283619,1.23344566628447,98.9999999999999,0.989999999999999,2.5065844027943,1.29686203392603,4,6.37892269348176,0.0880320866320954,1.281598007959,0.936219787681704,1.06277121056204,Relaxation
2.0,1.0,0.99498743710662,0.36537739817851,0.220091948239358,99.0,0.99,2.67230644092971,1.39068320693935,13,6.250137519632,0.0825769001565171,1.42143382094358,0.903404508499443,1.10137532826717,Strong_Nonlinear
0.1,1.0,0.99498743710662,0.35246981359488,0.143033333893905,98.9999999999999,0.989999999999999,2.79496691891872,1.42684232644325,27,6.19711106557868,-0.0200581701700344,1.50568197665059,0.896322113643087,1.11007797527443,Weak_Nonlinear
0.05,1.0,0.99498743710662,0.350702067553713,0.143221368370956,98.9999999999999,0.989999999999999,2.7861217134624,1.4027813235105,27,6.19760475846787,0.0038426102666449,1.49970494050531,0.894146055871548,1.11277954040381,Weak_Nonlinear
10.0,1.0,0.99498743710662,0.696318209129359,1.37196530419655,98.9999999999999,0.989999999999999,2.4820690740764,1.30013664303135,4,6.38033413189836,-0.0981103597762643,1.27469729253211,0.934307402387452,1.06494654175286,Relaxation
1e-10,0.999999999999998,0.994987437106618,0.0677264796629201,0.0270345441325454,98.9999999999997,0.989999999999997,2.81764677337566,1.42144678156587,28,6.18719872642107,-0.0082931974705721,1.51563535372674,0.891987560348917,1.11547232420754,Harmonic
0.01,1.0,0.99498743710662,0.351517044245489,0.141223175899007,98.9999999999999,0.989999999999999,2.80766128057248,1.42115332093213,27,6.18959009620383,0.0101745503104402,1.50810754433335,0.892324292818739,1.11505138335255,Weak_Nonlinear
0.05,1.0,0.99498743710662,0.353289098423428,0.142192602518016,98.9999999999999,0.989999999999999,2.80694600327455,1.44315658690969,26,6.18144633311872,0.0541226469512011,1.51874085667664,0.890426551287237,1.11742786158861,Weak_Nonlinear
4.0,1.0,0.99498743710662,0.447710817934683,0.408216447909546,99.0,0.99,2.581432124312,1.34449331558084,8,6.27966658479188,-0.0749495802627012,1.37676559111065,0.907955987009594,1.09585426093578,Strong_Nonlinear
3.0,1.0,0.99498743710662,0.388492686912581,0.303571889572233,98.9999999999999,0.989999999999999,2.58410216536964,1.30617261265133,10,6.29419194320604,0.0217489578593733,1.35908047758366,0.908668903804177,1.09499448362442,Strong_Nonlinear
15.0,1.0,0.99498743710662,0.605104139713277,1.8402507060039,98.9999999999999,0.989999999999999,2.41662667432841,1.45684887978985,2,6.37343269813695,0.446672333267338,1.35403312473423,0.940661435510944,1.05775298055689,Relaxation
10.0,1.0,0.99498743710662,0.657463929652155,1.25419089252664,98.9999999999999,0.989999999999999,2.52284864761395,1.29409283144531,5,6.36110292023754,-0.0636612268954368,1.29866999266724,0.931918530747531,1.06767641620829,Relaxation
3.0,1.0,0.99498743710662,0.388492687178505,0.303571889824792,98.9999999999999,0.989999999999999,2.58410216575835,1.30617261221184,10,6.294191943316,0.0217489567382747,1.35908047759899,0.908668904003231,1.09499448338455,Strong_Nonlinear
3.0,1.0,0.99498743710662,0.388492687076096,0.303571889649984,98.9999999999999,0.989999999999999,2.58410216569393,1.30617261292107,10,6.29419194283651,0.0217489580826788,1.35908047792799,0.908668903638579,1.09499448382397,Strong_Nonlinear
2.0,1.0,0.99498743710662,0.362586984292061,0.226833470005516,98.9999999999999,0.989999999999999,2.65972823566237,1.35303534727994,12,6.26555787788148,0.0280481846701888,1.40422755345291,0.909084636768439,1.09449373233667,Strong_Nonlinear
15.0,1.0,0.99498743710662,0.737956267629619,2.23303201532123,98.9999999999999,0.989999999999999,2.45953635818602,1.33049050182518,3,6.42679918166872,-0.206475081327255,1.23991327643269,0.946987082215123,1.0506874442038,Relaxation
0.05,1.0,0.99498743710662,0.350705706337025,0.143203520936385,98.9999999999999,0.989999999999999,2.78598957275896,1.40007878101131,27,6.19873435930633,0.0008184299065279,1.49958060412187,0.895028718102814,1.11168213598295,Weak_Nonlinear
1e-09,0.999999999999998,0.994987437106618,0.057862625530611,0.0233464579533224,98.9999999999996,0.989999999999996,2.80284631879427,1.43612052618092,28,6.19936933375457,0.0364471727969876,1.50014511979166,0.89534749863055,1.11128633142827,Harmonic
0.05,1.0,0.99498743710662,0.352578376833994,0.14245908357109,98.9999999999999,0.989999999999999,2.80202813900637,1.43625072241253,27,6.19499787663834,-0.0411932368548037,1.50502592231891,0.893422282009433,1.113681018643,Weak_Nonlinear
3.0,1.0,0.99498743710662,0.388492687167294,0.303571889796485,98.9999999999999,0.989999999999999,2.58410216576482,1.30617261226683,10,6.29419194327108,0.0217489569343054,1.3590804775987,0.908668903935674,1.09499448346596,Strong_Nonlinear
12.0,1.0,0.99498743710662,0.629309630109753,1.6929266174042,99.0,0.99,2.36743125687757,1.26424377079234,3,6.44206520064327,-0.159624655076117,1.20526696873066,0.946852012031251,1.05083732670336,Relaxation
0.0,0.999999999999998,0.994987437106618,0.0655352016834834,0.0261428117767039,98.9999999999997,0.989999999999997,2.81872629156047,1.41684577691748,27,6.18488234563124,0.0010775221416684,1.51627580087671,0.892073028844434,1.11536545208131,Harmonic
4.0,1.0,0.99498743710662,0.463392827757778,0.414066123124327,98.9999999999999,0.989999999999999,2.64206397506292,1.33453142473645,9,6.23592349278609,-0.0162623771731076,1.42618042859411,0.896031542552063,1.11043795877175,Strong_Nonlinear
0.01,1.0,0.99498743710662,0.352035837801068,0.141018512274537,98.9999999999999,0.989999999999999,2.812688918106,1.44277349921216,27,6.18939346810645,-0.0445548942820895,1.5122193391288,0.892574901163928,1.11473831026297,Weak_Nonlinear
0.05,1.0,0.99498743710662,0.352231589719071,0.142645430228687,98.9999999999999,0.989999999999999,2.79842448301091,1.43168629701374,27,6.19861124325645,-0.0365852743792782,1.50102647607318,0.894752965641691,1.11202474349224,Weak_Nonlinear
0.05,1.0,0.99498743710662,0.352265184066889,0.142566266116275,99.0,0.99,2.79935890745452,1.43223280933514,27,6.19876455659788,-0.0356304983144662,1.50171242843811,0.894971355933606,1.11175338798266,Weak_Nonlinear
0.1,1.0,0.99498743710662,0.348995285504833,0.144295215458025,98.9999999999999,0.989999999999999,2.76872330389015,1.39514278105119,27,6.21352097412656,-0.0045470807702346,1.48471793473736,0.899983820744189,1.10556147140942,Weak_Nonlinear
0.0,0.999999999999998,0.994987437106618,0.0509311615660839,0.0206299804412185,98.9999999999996,0.989999999999996,2.79792824346532,1.40823409273474,29,6.19620585543998,-0.003487282744981,1.49820984609228,0.893142655000834,1.11402969227317,Harmonic
12.0,1.0,0.99498743710662,0.689620640910921,1.67017220321844,98.9999999999999,0.989999999999999,2.51198821158034,1.42952436836089,4,6.36756172351688,-0.270786292538778,1.31916103147697,0.935038303467599,1.0641140939539,Relaxation
0.0,0.999999999999998,0.994987437106618,0.0669409878111095,0.0268462404761605,98.9999999999996,0.989999999999996,2.80979408546926,1.41313260549384,27,6.19295450360051,-0.0012759548980561,1.50608416235352,0.892467355798,1.11487264003841,Harmonic
1e-10,0.999999999999998,0.994987437106618,0.0578681350812852,0.0232283449715205,98.9999999999996,0.989999999999996,2.80808605078207,1.4345769970202,28,6.18836042773377,-0.0339105847581756,1.51231638002232,0.893038335137235,1.11415982714081,Harmonic
4.0,1.0,0.99498743710662,0.458527063592568,0.427278088601072,98.9999999999999,0.989999999999999,2.58460954457793,1.34454943345764,8,6.27682476340427,-0.0729971633762807,1.38122872161362,0.907419168226416,1.09650255576082,Strong_Nonlinear
1e-09,0.999999999999998,0.994987437106618,0.0600731837106801,0.0240173096463264,98.9999999999996,0.989999999999996,2.71419036053512,1.42499550510691,28,6.18611356714917,0.0064814477595906,1.51338885738817,0.895253858429921,1.11140256781647,Harmonic
4.0,1.0,0.99498743710662,0.447593436822035,0.41061601978801,98.9999999999999,0.989999999999999,2.57079495602972,1.34256149852434,8,6.2790752581237,-0.0707038555971292,1.37682188971778,0.907948514904467,1.09586327944081,Strong_Nonlinear
1e-10,0.999999999999998,0.994987437106618,0.0482899007511282,0.019211161345996,98.9999999999996,0.989999999999996,2.82286424246624,1.42571215312148,30,6.19066988186013,-0.0071495069760679,1.51257506527794,0.892982555410492,1.11422942259968,Harmonic
1e-10,0.999999999999998,0.994987437106618,0.0547030519637889,0.02190475368162,98.9999999999996,0.989999999999996,2.81372717546204,1.43246105660607,29,6.19156022784718,0.0227633638385874,1.50812230812919,0.892386469803003,1.11497369220116,Harmonic
0.01,1.0,0.99498743710662,0.351701268295659,0.141155906763775,99.0,0.99,2.80854948832041,1.4323918392559,27,6.19017716803728,-0.0232436126620775,1.50798050265803,0.892566788482959,1.11474844229611,Weak_Nonlinear
1e-10,0.999999999999998,0.994987437106618,0.0472952524475664,0.0188985333891901,98.9999999999995,0.989999999999995,2.81667902770714,1.41700671576444,30,6.19019029173757,-0.0004338560559633,1.50979427704724,0.892048903203025,1.11539561736355,Harmonic
15.0,1.0,0.99498743710662,0.585556008956403,1.77604077050196,98.9999999999999,0.989999999999999,2.45866163553005,1.46383006607629,2,6.35404898699576,0.446783766774244,1.37138294274868,0.935256167124694,1.06386621343066,Relaxation
0.1,1.0,0.99498743710662,0.349861329375487,0.143912656204193,98.9999999999999,0.989999999999999,2.77529162744983,1.41867024671466,27,6.21423851517079,-0.0488114315427858,1.48660144678026,0.900864220499533,1.10448102440443,Weak_Nonlinear
0.01,1.0,0.99498743710662,0.351397705770445,0.141274019433696,98.9999999999999,0.989999999999999,2.80638130269783,1.41115610274019,27,6.1908465762169,-0.0011767641453365,1.50925632543225,0.892925435034163,1.11430069977629,Weak_Nonlinear
3.0,1.0,0.99498743710662,0.388492687178926,0.303571889792315,98.9999999999999,0.989999999999999,2.58410216576623,1.30617261251478,10,6.29419194312942,0.0217489573167174,1.35908047771923,0.908668903823112,1.0949944836016,Strong_Nonlinear
0.1,1.0,0.99498743710662,0.349948549611491,0.143894447329931,99.0,0.99,2.77736181303222,1.41345792256818,27,6.21541628524865,-0.0250728764457737,1.48435155290988,0.900692337460086,1.10469179732609,Weak_Nonlinear
0.1,1.0,0.99498743710662,0.352131075647728,0.143180063183526,98.9999999999999,0.989999999999999,2.79433265620561,1.42815954720386,27,6.20130331053726,0.0283328106572155,1.50314572784941,0.898322283927461,1.10760631780895,Weak_Nonlinear
1e-09,0.999999999999998,0.994987437106618,0.068194435150116,0.0271369489872959,98.9999999999996,0.989999999999996,2.82110250250603,1.42565182323219,28,6.18745493356622,-0.0082144988242407,1.51423903966373,0.892249494865603,1.11514485895729,Harmonic
12.0,1.0,0.99498743710662,0.632100126926075,1.45943596234793,99.0,0.99,2.3710466285835,1.25077216547786,3,6.44988627260138,-0.129536471247369,1.19939159052913,0.950177115788501,1.04715996688779,Relaxation
12.0,1.0,0.99498743710662,0.634614847405117,1.41465925513372,99.0,0.99,2.45628564482155,1.38611810560926,3,6.41047230392396,0.2523724695621,1.26604826785495,0.944196918382335,1.05379229452613,Relaxation
0.05,1.0,0.99498743710662,0.350918386213619,0.143090189363522,98.9999999999999,0.989999999999999,2.78776419306733,1.40905883711101,27,6.19683015595165,0.0078512461350593,1.49735752121744,0.893070036150311,1.11412027817621,Weak_Nonlinear
0.0,0.999999999999998,0.994987437106618,0.0560518426495698,0.0224343735441389,98.9999999999996,0.989999999999996,2.81374255274652,1.43734600198172,29,6.18688808268878,0.0315894052593147,1.51279082727794,0.891100047666608,1.11658330589483,Harmonic
0.01,1.0,0.99498743710662,0.351961916203615,0.141050735857555,98.9999999999999,0.989999999999999,2.81181327408564,1.43916473711026,27,6.19088137753479,-0.0363595615678272,1.51045499727607,0.892652815598121,1.11464101128716,Weak_Nonlinear
15.0,1.0,0.99498743710662,0.560829969602162,1.72084483388311,98.9999999999999,0.989999999999999,2.42153694793026,1.47173419399512,2,6.36267510174573,0.476545633026174,1.37673659237666,0.940565381188765,1.05786100254835,Relaxation
0.05,1.0,0.99498743710662,0.353287471641684,0.142192626101969,98.9999999999999,0.989999999999999,2.80749767313844,1.44366596636471,26,6.18148017377647,-0.0541838324397269,1.5187233737024,0.89035017377392,1.11752371866136,Weak_Nonlinear
0.0,0.999999999999998,0.994987437106618,0.0517875774713171,0.0207950155214223,98.9999999999996,0.989999999999996,2.80453297736992,1.42429580833134,29,6.19670340412288,-0.0243281792200901,1.50447077574711,0.893831567054951,1.11317106463913,Harmonic
10.0,1.0,0.99498743710662,0.69452866595009,1.30285667590411,98.9999999999999,0.989999999999999,2.52404890589177,1.27308059378772,5,6.3609310929287,-0.0068916142343706,1.29692682802983,0.931209315341788,1.06848956589467,Relaxation
10.0,1.0,0.99498743710662,0.631967376033732,1.22769418396525,99.0,0.99,2.50327055053877,1.30421539625578,4,6.37977051697678,-0.105582582419006,1.28050170540432,0.93585584543379,1.06318450855582,Relaxation
3.0,1.0,0.99498743710662,0.388492687063466,0.303571889677695,98.9999999999999,0.989999999999999,2.58410216588722,1.30617261269031,10,6.29419194300364,0.0217489575213388,1.35908047786087,0.908668903869528,1.09499448354566,Strong_Nonlinear
10.0,1.0,0.99498743710662,0.703011054628798,1.35622886469293,98.9999999999999,0.989999999999999,2.49203258273885,1.28956985114361,5,6.38162200344774,0.0699430034514377,1.27673662377902,0.936892920331749,1.06200763770773,Relaxation
0.01,1.0,0.99498743710662,0.352057175318846,0.141011581439933,99.0,0.99,2.81286952982532,1.44288042612971,27,6.18899979390215,-0.0447604462831244,1.51240223255362,0.892217992789487,1.11518423204606,Weak_Nonlinear
15.0,1.0,0.99498743710662,0.60985939030853,1.71036179973477,99.0,0.99,2.43380159816612,1.48662635714773,2,6.34281779901433,-0.508898692166249,1.4053022541532,0.936034837604191,1.06298120233785,Relaxation
0.05,1.0,0.99498743710662,0.353009275080578,0.142309522820916,98.9999999999999,0.989999999999999,2.80574028745542,1.44139550464949,27,6.18630629593571,-0.0498683795531702,1.51289847755424,0.891276735539986,1.11636195295034,Weak_Nonlinear
0.05,1.0,0.99498743710662,0.352058614800546,0.142640980564747,98.9999999999999,0.989999999999999,2.79750489268164,1.42982500877594,27,6.1994470561752,-0.0325052253792793,1.50016876496712,0.895270856713571,1.11138146589413,Weak_Nonlinear
15.0,1.0,0.99498743710662,0.713902694209263,2.18290326186973,98.9999999999999,0.989999999999999,2.42053334674943,1.433480858513,3,6.38264481339962,-0.364506023756773,1.32292800268876,0.940480511985459,1.05795646419732,Relaxation
0.0,0.999999999999998,0.994987437106618,0.0547030016214736,0.0219047603746975,98.9999999999996,0.989999999999996,2.81373287819854,1.43245433743695,29,6.19155938312737,0.0227556223747465,1.50812177278197,0.892391637815151,1.1149672351734,Harmonic
4.0,1.0,0.99498743710662,0.458527062592792,0.427278086610892,99.0,0.99,2.58460954306079,1.34454943663286,8,6.27682476493742,0.0729971795286979,1.38122872061128,0.907419167196959,1.09650255700479,Strong_Nonlinear
10.0,1.0,0.99498743710662,0.646977301690781,1.25787917966722,98.9999999999999,0.989999999999999,2.51782526156695,1.29194710685486,5,6.3651961186942,0.0656212907764541,1.2930914479483,0.932403567717626,1.06712101021041,Relaxation
0.01,1.0,0.99498743710662,0.352289637566998,0.140917844494574,98.9999999999999,0.989999999999999,2.81498563448647,1.44765540197534,26,6.18180893569181,-0.0561366111066033,1.51870582612671,0.889898385702533,1.11809106870233,Weak_Nonlinear
1e-09,0.999999999999998,0.994987437106618,0.06219034702666,0.0251288887230284,98.9999999999996,0.989999999999996,2.80000971771676,1.42434093444196,28,6.19474509633012,-0.0199587164973323,1.50412981662535,0.894465103385206,1.11238262212911,Harmonic
1e-10,0.999999999999998,0.994987437106618,0.051036868798144,0.0204527958108903,98.9999999999996,0.989999999999996,2.81089101917616,1.42756642190843,29,6.19436235654329,-0.0273207329050211,1.50815133423315,0.894375739592975,1.11249376862506,Harmonic
4.0,1.0,0.99498743710662,0.471906379651385,0.42950564919693,98.9999999999999,0.989999999999999,2.62448358298847,1.34313287153596,9,6.24971254700796,0.0500795205385931,1.40970377930439,0.899349004948515,1.10634184463636,Strong_Nonlinear
3.0,1.0,0.99498743710662,0.388492687067515,0.303571889743565,99.0,0.99,2.58410216565424,1.30617261225085,10,6.29419194342768,0.0217489569821896,1.3590804774724,0.908668904022149,1.09499448336175,Strong_Nonlinear
0.1,1.0,0.99498743710662,0.350605410906035,0.14388474522206,99.0,0.99,2.78104423132683,1.41717803845871,27,6.21380847378459,-0.0253846456473001,1.48627914216661,0.900082427567219,1.10544035371951,Weak_Nonlinear
0.01,1.0,0.99498743710662,0.352224455366375,0.140943066422569,98.9999999999999,0.989999999999999,2.81475423473964,1.44741282554951,26,6.18345030173648,-0.0548986565187404,1.51678591280316,0.890446866518144,1.11740236786643,Weak_Nonlinear
3.0,1.0,0.99498743710662,0.388492686998769,0.30357188963583,98.9999999999999,0.989999999999999,2.58410216556241,1.30617261265012,10,6.29419194302823,0.0217489577208017,1.35908047777213,0.908668903783437,1.09499448364941,Strong_Nonlinear
0.0,0.999999999999998,0.994987437106618,0.0562391549043435,0.0225239585194889,98.9999999999996,0.989999999999996,2.81373246392448,1.44232704369962,28,6.18609022072842,-0.0398817923473504,1.51275377939563,0.890658229938367,1.11713719545989,Harmonic
15.0,1.0,0.99498743710662,0.563885305346948,1.96989774110974,98.9999999999999,0.989999999999999,2.41748908102276,1.47229302616302,2,6.35995850390179,0.481980996580558,1.3797195858826,0.939436842857164,1.05913180292196,Relaxation
3.0,1.0,0.99498743710662,0.388492686973004,0.303571889622619,98.9999999999999,0.989999999999999,2.58410216550635,1.30617261258201,10,6.2941919431939,0.0217489575641929,1.35908047761733,0.908668903829952,1.09499448359336,Strong_Nonlinear
15.0,1.0,0.99498743710662,0.765145932355399,2.11087965398316,99.0,0.99,2.42498804111379,1.22720961841698,3,6.45976597453873,0.036994141177115,1.19380013773437,0.954743749151931,1.04215129765493,Relaxation
4.0,1.0,0.99498743710662,0.471906380196498,0.429505649022018,98.9999999999999,0.989999999999999,2.62448358361746,1.34313287140509,9,6.24971254616131,0.0500795205908335,1.40970378006779,0.899349004428288,1.10634184527633,Strong_Nonlinear
0.1,1.0,0.99498743710662,0.350677849957334,0.143652078111494,98.9999999999999,0.989999999999999,2.78322998831571,1.42018060963314,27,6.21401349643464,0.0281786271477756,1.48767612215391,0.90053218100571,1.10488826284411,Weak_Nonlinear
1e-10,0.999999999999998,0.994987437106618,0.0656892741333565,0.0262199554998278,98.9999999999997,0.989999999999997,2.81654632203594,1.415909839314,27,6.18573713796394,0.0004231455354336,1.51436498994912,0.891091316252228,1.11659424680667,Harmonic
0.05,0.999999999999999,0.994987437106619,0.353278855618129,0.142194222464685,98.9999999999999,0.989999999999999,2.80743341284399,1.44397425075704,26,6.18163248300034,-0.0542224384800846,1.51856069345433,0.890450589781968,1.11739769564333,Weak_Nonlinear
12.0,1.0,0.99498743710662,0.574414859750589,1.50299973370964,99.0,0.99,2.34361631777732,1.19386179087493,3,6.48577882712474,-0.0455638591303138,1.1576864394544,0.957987491466738,1.03862257698504,Relaxation
3.0,1.0,0.99498743710662,0.388492687187957,0.303571889831012,98.9999999999999,0.989999999999999,2.5841021657573,1.30617261217757,10,6.29419194323238,0.0217489567214943,1.3590804776943,0.908668904007219,1.09499448337974,Strong_Nonlinear
2.0,1.0,0.99498743710662,0.368100889472654,0.228825910118435,99.0,0.99,2.64633672452253,1.35255565423374,12,6.27499855015257,-0.0441410080120356,1.39271440644086,0.911789239730706,1.09124718054414,Strong_Nonlinear
10.0,1.0,0.99498743710662,0.636406127380183,1.30641135009416,99.0,0.99,2.44144434567559,1.30139398141335,4,6.40235254519829,-0.118596909582224,1.25302161628248,0.939645478707407,1.05889663671382,Relaxation
2.0,1.0,0.99498743710662,0.363512005393021,0.217991490007611,98.9999999999999,0.989999999999999,2.66037581613112,1.36427127117749,12,6.26586773610103,-0.0508992246483122,1.40227153081019,0.907826756948841,1.09601025690267,Strong_Nonlinear
1e-09,0.999999999999998,0.994987437106618,0.050164318475145,0.0200530108618531,98.9999999999995,0.989999999999995,2.81529959848813,1.42764532455577,29,6.18861430254392,0.0271730300742347,1.51401930485754,0.892993188635361,1.11421615502703,Harmonic
3.0,1.0,0.99498743710662,0.38849268699061,0.303571889621317,99.0,0.99,2.58410216550154,1.30617261258382,10,6.29419194313491,0.0217489575231512,1.35908047765111,0.908668903785457,1.09499448364697,Strong_Nonlinear
0.05,1.0,0.99498743710662,0.350771927542728,0.143161155151429,98.9999999999999,0.989999999999999,2.78671601868471,1.40423204178772,27,6.19833756613771,0.0029797219644446,1.49881954061862,0.894300431424,1.11258745064262,Weak_Nonlinear
